disease,integration type,experiment,threshold,features,accuracy,test instances,train instances,total_instances
Acne_Vulgaris,single,GDS2478,80,30,90,8,10,18
Acne_Vulgaris,single,GDS2478,80,40,90,8,10,18
Acne_Vulgaris,single,GDS2478,80,50,90,8,10,18
Acne_Vulgaris,single,GDS2478,80,60,90,8,10,18
Acne_Vulgaris,single,GDS2478,80,70,90,8,10,18
Acne_Vulgaris,single,GDS2478,80,80,90,8,10,18
Acne_Vulgaris,single,GDS2478,80,90,90,8,10,18
Acne_Vulgaris,single,GDS3215,80,10,25,2,4,6
Acne_Vulgaris,single,GDS3215,80,20,25,2,4,6
Acne_Vulgaris,single,GDS3215,80,30,25,2,4,6
Acne_Vulgaris,single,GDS3215,80,40,25,2,4,6
Acne_Vulgaris,single,GDS3215,80,50,25,2,4,6
Acne_Vulgaris,single,GDS3215,80,60,25,2,4,6
Acne_Vulgaris,single,GDS3215,80,70,25,2,4,6
Acne_Vulgaris,single,GDS3215,80,80,25,2,4,6
Acne_Vulgaris,single,GDS3215,80,90,25,2,4,6
Acne_Vulgaris,single,GDS3218,80,10,75,4,8,12
Acne_Vulgaris,single,GDS3218,80,20,75,4,8,12
Acne_Vulgaris,single,GDS3218,80,30,75,4,8,12
Acne_Vulgaris,single,GDS3218,80,40,75,4,8,12
Acne_Vulgaris,single,GDS3218,80,50,75,4,8,12
Acne_Vulgaris,single,GDS3218,80,60,75,4,8,12
Acne_Vulgaris,single,GDS3218,80,70,75,4,8,12
Acne_Vulgaris,single,GDS3218,80,80,62.5,4,8,12
Acne_Vulgaris,single,GDS3218,80,90,62.5,4,8,12
Acne_Vulgaris,single,GDS2478,90,10,72.7273,7,11,18
Acne_Vulgaris,single,GDS2478,90,20,90.9091,7,11,18
Acne_Vulgaris,single,GDS2478,90,30,90.9091,7,11,18
Acne_Vulgaris,single,GDS2478,90,40,90.9091,7,11,18
Acne_Vulgaris,single,GDS2478,90,50,90.9091,7,11,18
Acne_Vulgaris,single,GDS2478,90,60,90.9091,7,11,18
Acne_Vulgaris,single,GDS2478,90,70,90.9091,7,11,18
Acne_Vulgaris,single,GDS2478,90,80,90.9091,7,11,18
Acne_Vulgaris,single,GDS2478,90,90,90.9091,7,11,18
Acne_Vulgaris,single,GDS3215,90,10,25,2,4,6
Acne_Vulgaris,single,GDS3215,90,20,25,2,4,6
Acne_Vulgaris,single,GDS3215,90,30,25,2,4,6
Acne_Vulgaris,single,GDS3215,90,40,25,2,4,6
Acne_Vulgaris,single,GDS3215,90,50,25,2,4,6
Acne_Vulgaris,single,GDS3215,90,60,25,2,4,6
Acne_Vulgaris,single,GDS3215,90,70,25,2,4,6
Acne_Vulgaris,single,GDS3215,90,80,25,2,4,6
Acne_Vulgaris,single,GDS3215,90,90,25,2,4,6
Acne_Vulgaris,single,GDS3218,90,10,75,4,8,12
Acne_Vulgaris,single,GDS3218,90,20,75,4,8,12
Acne_Vulgaris,single,GDS3218,90,30,75,4,8,12
Acne_Vulgaris,single,GDS3218,90,40,75,4,8,12
Acne_Vulgaris,single,GDS3218,90,50,75,4,8,12
Acne_Vulgaris,single,GDS3218,90,60,75,4,8,12
Acne_Vulgaris,single,GDS3218,90,70,75,4,8,12
Acne_Vulgaris,single,GDS3218,90,80,62.5,4,8,12
Acne_Vulgaris,single,GDS3218,90,90,62.5,4,8,12
Acne_Vulgaris,multi,GDS2478,10,10,100,35,1,36
Acne_Vulgaris,multi,GDS2478,10,20,0,35,1,36
Acne_Vulgaris,multi,GDS2478,10,30,0,35,1,36
Acne_Vulgaris,multi,GDS2478,10,40,0,35,1,36
Acne_Vulgaris,multi,GDS2478,10,50,0,35,1,36
Acne_Vulgaris,multi,GDS3215,10,10,0,36,0,36
Acne_Vulgaris,multi,GDS3215,10,20,0,36,0,36
Acne_Vulgaris,multi,GDS3215,10,30,0,36,0,36
Acne_Vulgaris,multi,GDS3215,10,40,0,36,0,36
Acne_Vulgaris,multi,GDS3215,10,50,0,36,0,36
Acne_Vulgaris,multi,GDS3218,10,10,0,35,1,36
Acne_Vulgaris,multi,GDS3218,10,20,100,35,1,36
Acne_Vulgaris,multi,GDS3218,10,30,100,35,1,36
Acne_Vulgaris,multi,GDS3218,10,40,100,35,1,36
Acne_Vulgaris,multi,GDS3218,10,50,100,35,1,36
Acne_Vulgaris,multi,GDS2478,20,10,50,34,2,36
Acne_Vulgaris,multi,GDS2478,20,20,50,34,2,36
Acne_Vulgaris,multi,GDS2478,20,30,50,34,2,36
Acne_Vulgaris,multi,GDS2478,20,40,50,34,2,36
Acne_Vulgaris,multi,GDS2478,20,50,50,34,2,36
Acne_Vulgaris,multi,GDS3215,20,10,0,35,1,36
Acne_Vulgaris,multi,GDS3215,20,20,0,35,1,36
Acne_Vulgaris,multi,GDS3215,20,30,0,35,1,36
Acne_Vulgaris,multi,GDS3215,20,40,0,35,1,36
Acne_Vulgaris,multi,GDS3215,20,50,0,35,1,36
Acne_Vulgaris,multi,GDS3218,20,10,0,34,2,36
Acne_Vulgaris,multi,GDS3218,20,20,100,34,2,36
Acne_Vulgaris,multi,GDS3218,20,30,100,34,2,36
Acne_Vulgaris,multi,GDS3218,20,40,100,34,2,36
Acne_Vulgaris,multi,GDS3218,20,50,100,34,2,36
Acne_Vulgaris,multi,GDS2478,30,10,50,32,4,36
Acne_Vulgaris,multi,GDS2478,30,20,50,32,4,36
Acne_Vulgaris,multi,GDS2478,30,30,50,32,4,36
Acne_Vulgaris,multi,GDS2478,30,40,50,32,4,36
Acne_Vulgaris,multi,GDS2478,30,50,50,32,4,36
Acne_Vulgaris,multi,GDS3215,30,10,0,35,1,36
Acne_Vulgaris,multi,GDS3215,30,20,0,35,1,36
Acne_Vulgaris,multi,GDS3215,30,30,0,35,1,36
Acne_Vulgaris,multi,GDS3215,30,40,0,35,1,36
Acne_Vulgaris,multi,GDS3215,30,50,0,35,1,36
Acne_Vulgaris,multi,GDS3218,30,10,0,33,3,36
Acne_Vulgaris,multi,GDS3218,30,20,0,33,3,36
Acne_Vulgaris,multi,GDS3218,30,30,0,33,3,36
Acne_Vulgaris,multi,GDS3218,30,40,100,33,3,36
Acne_Vulgaris,multi,GDS3218,30,50,100,33,3,36
Acne_Vulgaris,multi,GDS2478,40,10,60,31,5,36
Acne_Vulgaris,multi,GDS2478,40,20,60,31,5,36
Acne_Vulgaris,multi,GDS2478,40,30,60,31,5,36
Acne_Vulgaris,multi,GDS2478,40,40,60,31,5,36
Acne_Vulgaris,multi,GDS2478,40,50,60,31,5,36
Acne_Vulgaris,multi,GDS3215,40,10,0,34,2,36
Acne_Vulgaris,multi,GDS3215,40,20,0,34,2,36
Acne_Vulgaris,multi,GDS3215,40,30,0,34,2,36
Acne_Vulgaris,multi,GDS3215,40,40,0,34,2,36
Acne_Vulgaris,multi,GDS3215,40,50,0,34,2,36
Acne_Vulgaris,multi,GDS3218,40,10,25,32,4,36
Acne_Vulgaris,multi,GDS3218,40,20,75,32,4,36
Acne_Vulgaris,multi,GDS3218,40,30,75,32,4,36
Acne_Vulgaris,multi,GDS3218,40,40,75,32,4,36
Acne_Vulgaris,multi,GDS3218,40,50,75,32,4,36
Acne_Vulgaris,multi,GDS2478,50,10,66.6667,30,6,36
Acne_Vulgaris,multi,GDS2478,50,20,66.6667,30,6,36
Acne_Vulgaris,multi,GDS2478,50,30,66.6667,30,6,36
Acne_Vulgaris,multi,GDS2478,50,40,66.6667,30,6,36
Acne_Vulgaris,multi,GDS2478,50,50,66.6667,30,6,36
Acne_Vulgaris,multi,GDS3215,50,10,33.3333,33,3,36
Acne_Vulgaris,multi,GDS3215,50,20,33.3333,33,3,36
Acne_Vulgaris,multi,GDS3215,50,30,33.3333,33,3,36
Acne_Vulgaris,multi,GDS3215,50,40,33.3333,33,3,36
Acne_Vulgaris,multi,GDS3215,50,50,33.3333,33,3,36
Acne_Vulgaris,multi,GDS3218,50,10,50,30,6,36
Acne_Vulgaris,multi,GDS3218,50,20,50,30,6,36
Acne_Vulgaris,multi,GDS3218,50,30,50,30,6,36
Acne_Vulgaris,multi,GDS3218,50,40,50,30,6,36
Acne_Vulgaris,multi,GDS3218,50,50,50,30,6,36
Acne_Vulgaris,multi,GDS2478,60,10,66.6667,30,6,36
Acne_Vulgaris,multi,GDS2478,60,20,66.6667,30,6,36
Acne_Vulgaris,multi,GDS2478,60,30,66.6667,30,6,36
Acne_Vulgaris,multi,GDS2478,60,40,66.6667,30,6,36
Acne_Vulgaris,multi,GDS2478,60,50,66.6667,30,6,36
Acne_Vulgaris,multi,GDS3215,60,10,33.3333,33,3,36
Acne_Vulgaris,multi,GDS3215,60,20,33.3333,33,3,36
Acne_Vulgaris,multi,GDS3215,60,30,33.3333,33,3,36
Acne_Vulgaris,multi,GDS3215,60,40,33.3333,33,3,36
Acne_Vulgaris,multi,GDS3215,60,50,33.3333,33,3,36
Acne_Vulgaris,multi,GDS3218,60,10,42.8571,29,7,36
Acne_Vulgaris,multi,GDS3218,60,20,42.8571,29,7,36
Acne_Vulgaris,multi,GDS3218,60,30,42.8571,29,7,36
Acne_Vulgaris,multi,GDS3218,60,40,42.8571,29,7,36
Acne_Vulgaris,multi,GDS3218,60,50,42.8571,29,7,36
Acne_Vulgaris,multi,GDS2478,70,10,62.5,28,8,36
Acne_Vulgaris,multi,GDS2478,70,20,62.5,28,8,36
Acne_Vulgaris,multi,GDS2478,70,30,62.5,28,8,36
Acne_Vulgaris,multi,GDS2478,70,40,62.5,28,8,36
Acne_Vulgaris,multi,GDS2478,70,50,62.5,28,8,36
Acne_Vulgaris,multi,GDS3215,70,10,25,32,4,36
Acne_Vulgaris,multi,GDS3215,70,20,25,32,4,36
Acne_Vulgaris,multi,GDS3215,70,30,25,32,4,36
Acne_Vulgaris,multi,GDS3215,70,40,25,32,4,36
Acne_Vulgaris,multi,GDS3215,70,50,25,32,4,36
Acne_Vulgaris,multi,GDS3218,70,10,50,28,8,36
Acne_Vulgaris,multi,GDS3218,70,20,50,28,8,36
Acne_Vulgaris,multi,GDS3218,70,30,50,28,8,36
Acne_Vulgaris,multi,GDS3218,70,40,50,28,8,36
Acne_Vulgaris,multi,GDS3218,70,50,50,28,8,36
Acne_Vulgaris,multi,GDS2478,80,10,70,26,10,36
Acne_Vulgaris,multi,GDS2478,80,20,70,26,10,36
Acne_Vulgaris,multi,GDS2478,80,30,70,26,10,36
Acne_Vulgaris,multi,GDS2478,80,40,80,26,10,36
Acne_Vulgaris,multi,GDS2478,80,50,80,26,10,36
Acne_Vulgaris,multi,GDS3215,80,10,25,32,4,36
Acne_Vulgaris,multi,GDS3215,80,20,25,32,4,36
Acne_Vulgaris,multi,GDS3215,80,30,25,32,4,36
Acne_Vulgaris,multi,GDS3215,80,40,25,32,4,36
Acne_Vulgaris,multi,GDS3215,80,50,25,32,4,36
Acne_Vulgaris,multi,GDS3218,80,10,50,28,8,36
Acne_Vulgaris,multi,GDS3218,80,20,50,28,8,36
Acne_Vulgaris,multi,GDS3218,80,30,50,28,8,36
Acne_Vulgaris,multi,GDS3218,80,40,50,28,8,36
Acne_Vulgaris,multi,GDS3218,80,50,50,28,8,36
Acne_Vulgaris,multi,GDS2478,90,10,63.6364,25,11,36
Acne_Vulgaris,multi,GDS2478,90,20,63.6364,25,11,36
Acne_Vulgaris,multi,GDS2478,90,30,63.6364,25,11,36
Acne_Vulgaris,multi,GDS2478,90,40,63.6364,25,11,36
Acne_Vulgaris,multi,GDS2478,90,50,63.6364,25,11,36
Acne_Vulgaris,multi,GDS3215,90,10,25,32,4,36
Acne_Vulgaris,multi,GDS3215,90,20,25,32,4,36
Acne_Vulgaris,multi,GDS3215,90,30,25,32,4,36
Acne_Vulgaris,multi,GDS3215,90,40,25,32,4,36
Acne_Vulgaris,multi,GDS3215,90,50,25,32,4,36
Acne_Vulgaris,multi,GDS3218,90,10,50,28,8,36
Acne_Vulgaris,multi,GDS3218,90,20,50,28,8,36
Acne_Vulgaris,multi,GDS3218,90,30,50,28,8,36
Acne_Vulgaris,multi,GDS3218,90,40,50,28,8,36
Acne_Vulgaris,multi,GDS3218,90,50,50,28,8,36
Adenoma,single,GDS2432,10,10,100,15,1,16
Adenoma,single,GDS2432,10,20,0,15,1,16
Adenoma,single,GDS2432,10,30,0,15,1,16
Adenoma,single,GDS2432,10,40,0,15,1,16
Adenoma,single,GDS2432,10,50,0,15,1,16
Adenoma,single,GDS2432,10,60,0,15,1,16
Adenoma,single,GDS2432,10,70,0,15,1,16
Adenoma,single,GDS2432,10,80,0,15,1,16
Adenoma,single,GDS2432,10,90,0,15,1,16
Adenoma,single,GDS2860,10,10,100,14,1,15
Adenoma,single,GDS2860,10,20,100,14,1,15
Adenoma,single,GDS2860,10,30,100,14,1,15
Adenoma,single,GDS2860,10,40,100,14,1,15
Adenoma,single,GDS2860,10,50,100,14,1,15
Adenoma,single,GDS2860,10,60,100,14,1,15
Adenoma,single,GDS2860,10,70,100,14,1,15
Adenoma,single,GDS2860,10,80,100,14,1,15
Adenoma,single,GDS2860,10,90,100,14,1,15
Adenoma,single,GDS2432,20,10,66.6667,13,3,16
Adenoma,single,GDS2432,20,20,66.6667,13,3,16
Adenoma,single,GDS2432,20,30,66.6667,13,3,16
Adenoma,single,GDS2432,20,40,66.6667,13,3,16
Adenoma,single,GDS2432,20,50,66.6667,13,3,16
Adenoma,single,GDS2432,20,60,66.6667,13,3,16
Adenoma,single,GDS2432,20,70,66.6667,13,3,16
Adenoma,single,GDS2432,20,80,66.6667,13,3,16
Adenoma,single,GDS2432,20,90,66.6667,13,3,16
Adenoma,single,GDS2860,20,10,100,13,2,15
Adenoma,single,GDS2860,20,20,100,13,2,15
Adenoma,single,GDS2860,20,30,100,13,2,15
Adenoma,single,GDS2860,20,40,100,13,2,15
Adenoma,single,GDS2860,20,50,100,13,2,15
Adenoma,single,GDS2860,20,60,100,13,2,15
Adenoma,single,GDS2860,20,70,100,13,2,15
Adenoma,single,GDS2860,20,80,100,13,2,15
Adenoma,single,GDS2860,20,90,100,13,2,15
Adenoma,single,GDS2432,30,10,100,12,4,16
Adenoma,single,GDS2432,30,20,75,12,4,16
Adenoma,single,GDS2432,30,30,75,12,4,16
Adenoma,single,GDS2432,30,40,75,12,4,16
Adenoma,single,GDS2432,30,50,75,12,4,16
Adenoma,single,GDS2432,30,60,75,12,4,16
Adenoma,single,GDS2432,30,70,75,12,4,16
Adenoma,single,GDS2432,30,80,75,12,4,16
Adenoma,single,GDS2432,30,90,75,12,4,16
Adenoma,single,GDS2860,30,10,100,13,2,15
Adenoma,single,GDS2860,30,20,100,13,2,15
Adenoma,single,GDS2860,30,30,100,13,2,15
Adenoma,single,GDS2860,30,40,100,13,2,15
Adenoma,single,GDS2860,30,50,100,13,2,15
Adenoma,single,GDS2860,30,60,100,13,2,15
Adenoma,single,GDS2860,30,70,100,13,2,15
Adenoma,single,GDS2860,30,80,100,13,2,15
Adenoma,single,GDS2860,30,90,100,13,2,15
Adenoma,single,GDS2432,40,10,60,11,5,16
Adenoma,single,GDS2432,40,20,80,11,5,16
Adenoma,single,GDS2432,40,30,80,11,5,16
Adenoma,single,GDS2432,40,40,80,11,5,16
Adenoma,single,GDS2432,40,50,80,11,5,16
Adenoma,single,GDS2432,40,60,80,11,5,16
Adenoma,single,GDS2432,40,70,80,11,5,16
Adenoma,single,GDS2432,40,80,80,11,5,16
Adenoma,single,GDS2432,40,90,80,11,5,16
Adenoma,single,GDS2860,40,10,66.6667,12,3,15
Adenoma,single,GDS2860,40,20,66.6667,12,3,15
Adenoma,single,GDS2860,40,30,66.6667,12,3,15
Adenoma,single,GDS2860,40,40,66.6667,12,3,15
Adenoma,single,GDS2860,40,50,66.6667,12,3,15
Adenoma,single,GDS2860,40,60,66.6667,12,3,15
Adenoma,single,GDS2860,40,70,66.6667,12,3,15
Adenoma,single,GDS2860,40,80,66.6667,12,3,15
Adenoma,single,GDS2860,40,90,66.6667,12,3,15
Adenoma,single,GDS2432,50,10,71.4286,9,7,16
Adenoma,single,GDS2432,50,20,83.3333,10,6,16
Adenoma,single,GDS2432,50,30,83.3333,10,6,16
Adenoma,single,GDS2432,50,40,66.6667,10,6,16
Adenoma,single,GDS2432,50,50,66.6667,10,6,16
Adenoma,single,GDS2432,50,60,83.3333,10,6,16
Adenoma,single,GDS2432,50,70,83.3333,10,6,16
Adenoma,single,GDS2432,50,80,83.3333,10,6,16
Adenoma,single,GDS2432,50,90,83.3333,10,6,16
Adenoma,single,GDS2860,50,10,66.6667,12,3,15
Adenoma,single,GDS2860,50,20,66.6667,12,3,15
Adenoma,single,GDS2860,50,30,66.6667,12,3,15
Adenoma,single,GDS2860,50,40,66.6667,12,3,15
Adenoma,single,GDS2860,50,50,66.6667,12,3,15
Adenoma,single,GDS2860,50,60,66.6667,12,3,15
Adenoma,single,GDS2860,50,70,66.6667,12,3,15
Adenoma,single,GDS2860,50,80,66.6667,12,3,15
Adenoma,single,GDS2860,50,90,66.6667,12,3,15
Adenoma,single,GDS2432,60,10,75,8,8,16
Adenoma,single,GDS2432,60,20,100,9,7,16
Adenoma,single,GDS2432,60,30,100,9,7,16
Adenoma,single,GDS2432,60,40,100,9,7,16
Adenoma,single,GDS2432,60,50,85.7143,9,7,16
Adenoma,single,GDS2432,60,60,85.7143,9,7,16
Adenoma,single,GDS2432,60,70,85.7143,9,7,16
Adenoma,single,GDS2432,60,80,85.7143,9,7,16
Adenoma,single,GDS2432,60,90,85.7143,9,7,16
Adenoma,single,GDS2860,60,10,50,11,4,15
Adenoma,single,GDS2860,60,20,75,11,4,15
Adenoma,single,GDS2860,60,30,75,11,4,15
Adenoma,single,GDS2860,60,40,75,11,4,15
Adenoma,single,GDS2860,60,50,75,11,4,15
Adenoma,single,GDS2860,60,60,75,11,4,15
Adenoma,single,GDS2860,60,70,75,11,4,15
Adenoma,single,GDS2860,60,80,75,11,4,15
Adenoma,single,GDS2860,60,90,75,11,4,15
Adenoma,single,GDS2432,70,10,75,8,8,16
Adenoma,single,GDS2432,70,20,100,9,7,16
Adenoma,single,GDS2432,70,30,100,9,7,16
Adenoma,single,GDS2432,70,40,100,9,7,16
Adenoma,single,GDS2432,70,50,85.7143,9,7,16
Adenoma,single,GDS2432,70,60,85.7143,9,7,16
Adenoma,single,GDS2432,70,70,85.7143,9,7,16
Adenoma,single,GDS2432,70,80,85.7143,9,7,16
Adenoma,single,GDS2432,70,90,85.7143,9,7,16
Adenoma,single,GDS2860,70,10,80,10,5,15
Adenoma,single,GDS2860,70,20,80,10,5,15
Adenoma,single,GDS2860,70,30,80,10,5,15
Adenoma,single,GDS2860,70,40,80,10,5,15
Adenoma,single,GDS2860,70,50,100,10,5,15
Adenoma,single,GDS2860,70,60,100,10,5,15
Adenoma,single,GDS2860,70,70,80,10,5,15
Adenoma,single,GDS2860,70,80,80,10,5,15
Adenoma,single,GDS2860,70,90,80,10,5,15
Adenoma,single,GDS2432,80,10,75,8,8,16
Adenoma,single,GDS2432,80,20,62.5,8,8,16
Adenoma,single,GDS2432,80,30,62.5,8,8,16
Adenoma,single,GDS2432,80,40,62.5,8,8,16
Adenoma,single,GDS2432,80,50,75,8,8,16
Adenoma,single,GDS2432,80,60,62.5,8,8,16
Adenoma,single,GDS2432,80,70,62.5,8,8,16
Adenoma,single,GDS2432,80,80,62.5,8,8,16
Adenoma,single,GDS2432,80,90,75,8,8,16
Adenoma,single,GDS2860,80,10,83.3333,9,6,15
Adenoma,single,GDS2860,80,20,83.3333,9,6,15
Adenoma,single,GDS2860,80,30,83.3333,9,6,15
Adenoma,single,GDS2860,80,40,83.3333,9,6,15
Adenoma,single,GDS2860,80,50,83.3333,9,6,15
Adenoma,single,GDS2860,80,60,83.3333,9,6,15
Adenoma,single,GDS2860,80,70,83.3333,9,6,15
Adenoma,single,GDS2860,80,80,83.3333,9,6,15
Adenoma,single,GDS2860,80,90,83.3333,9,6,15
Adenoma,single,GDS2432,90,10,87.5,8,8,16
Adenoma,single,GDS2432,90,20,62.5,8,8,16
Adenoma,single,GDS2432,90,30,62.5,8,8,16
Adenoma,single,GDS2432,90,40,62.5,8,8,16
Adenoma,single,GDS2432,90,50,75,8,8,16
Adenoma,single,GDS2432,90,60,62.5,8,8,16
Adenoma,single,GDS2432,90,70,62.5,8,8,16
Adenoma,single,GDS2432,90,80,62.5,8,8,16
Adenoma,single,GDS2432,90,90,75,8,8,16
Adenoma,single,GDS2860,90,10,83.3333,9,6,15
Adenoma,single,GDS2860,90,20,83.3333,9,6,15
Adenoma,single,GDS2860,90,30,83.3333,9,6,15
Adenoma,single,GDS2860,90,40,83.3333,9,6,15
Adenoma,single,GDS2860,90,50,83.3333,9,6,15
Adenoma,single,GDS2860,90,60,83.3333,9,6,15
Adenoma,single,GDS2860,90,70,83.3333,9,6,15
Adenoma,single,GDS2860,90,80,83.3333,9,6,15
Adenoma,single,GDS2860,90,90,83.3333,9,6,15
Adenoma,multi,GDS2432,10,10,100,30,1,31
Adenoma,multi,GDS2432,10,20,0,30,1,31
Adenoma,multi,GDS2432,10,30,0,30,1,31
Adenoma,multi,GDS2432,10,40,0,30,1,31
Adenoma,multi,GDS2432,10,50,0,30,1,31
Adenoma,multi,GDS2432,10,60,0,30,1,31
Adenoma,multi,GDS2432,10,70,0,30,1,31
Adenoma,multi,GDS2432,10,80,0,30,1,31
Adenoma,multi,GDS2432,10,90,0,30,1,31
Adenoma,multi,GDS2860,10,10,100,30,1,31
Adenoma,multi,GDS2860,10,20,100,30,1,31
Adenoma,multi,GDS2860,10,30,100,30,1,31
Adenoma,multi,GDS2860,10,40,100,30,1,31
Adenoma,multi,GDS2860,10,50,100,30,1,31
Adenoma,multi,GDS2860,10,60,100,30,1,31
Adenoma,multi,GDS2860,10,70,100,30,1,31
Adenoma,multi,GDS2860,10,80,100,30,1,31
Adenoma,multi,GDS2860,10,90,100,30,1,31
Adenoma,multi,GDS2432,20,10,100,28,3,31
Adenoma,multi,GDS2432,20,20,100,28,3,31
Adenoma,multi,GDS2432,20,30,66.6667,28,3,31
Adenoma,multi,GDS2432,20,40,66.6667,28,3,31
Adenoma,multi,GDS2432,20,50,66.6667,28,3,31
Adenoma,multi,GDS2432,20,60,66.6667,28,3,31
Adenoma,multi,GDS2432,20,70,66.6667,28,3,31
Adenoma,multi,GDS2432,20,80,66.6667,28,3,31
Adenoma,multi,GDS2432,20,90,66.6667,28,3,31
Adenoma,multi,GDS2860,20,10,50,29,2,31
Adenoma,multi,GDS2860,20,20,100,29,2,31
Adenoma,multi,GDS2860,20,30,100,29,2,31
Adenoma,multi,GDS2860,20,40,100,29,2,31
Adenoma,multi,GDS2860,20,50,100,29,2,31
Adenoma,multi,GDS2860,20,60,100,29,2,31
Adenoma,multi,GDS2860,20,70,100,29,2,31
Adenoma,multi,GDS2860,20,80,100,29,2,31
Adenoma,multi,GDS2860,20,90,100,29,2,31
Adenoma,multi,GDS2432,30,10,100,27,4,31
Adenoma,multi,GDS2432,30,20,75,27,4,31
Adenoma,multi,GDS2432,30,30,75,27,4,31
Adenoma,multi,GDS2432,30,40,75,27,4,31
Adenoma,multi,GDS2432,30,50,50,27,4,31
Adenoma,multi,GDS2432,30,60,50,27,4,31
Adenoma,multi,GDS2432,30,70,75,27,4,31
Adenoma,multi,GDS2432,30,80,75,27,4,31
Adenoma,multi,GDS2432,30,90,75,27,4,31
Adenoma,multi,GDS2860,30,10,50,29,2,31
Adenoma,multi,GDS2860,30,20,100,29,2,31
Adenoma,multi,GDS2860,30,30,100,29,2,31
Adenoma,multi,GDS2860,30,40,100,29,2,31
Adenoma,multi,GDS2860,30,50,100,29,2,31
Adenoma,multi,GDS2860,30,60,100,29,2,31
Adenoma,multi,GDS2860,30,70,100,29,2,31
Adenoma,multi,GDS2860,30,80,100,29,2,31
Adenoma,multi,GDS2860,30,90,100,29,2,31
Adenoma,multi,GDS2432,40,10,100,26,5,31
Adenoma,multi,GDS2432,40,20,80,26,5,31
Adenoma,multi,GDS2432,40,30,80,26,5,31
Adenoma,multi,GDS2432,40,40,80,26,5,31
Adenoma,multi,GDS2432,40,50,80,26,5,31
Adenoma,multi,GDS2432,40,60,80,26,5,31
Adenoma,multi,GDS2432,40,70,80,26,5,31
Adenoma,multi,GDS2432,40,80,80,26,5,31
Adenoma,multi,GDS2432,40,90,80,26,5,31
Adenoma,multi,GDS2860,40,10,66.6667,28,3,31
Adenoma,multi,GDS2860,40,20,100,28,3,31
Adenoma,multi,GDS2860,40,30,66.6667,28,3,31
Adenoma,multi,GDS2860,40,40,66.6667,28,3,31
Adenoma,multi,GDS2860,40,50,66.6667,28,3,31
Adenoma,multi,GDS2860,40,60,66.6667,28,3,31
Adenoma,multi,GDS2860,40,70,66.6667,28,3,31
Adenoma,multi,GDS2860,40,80,66.6667,28,3,31
Adenoma,multi,GDS2860,40,90,66.6667,28,3,31
Adenoma,multi,GDS2432,50,10,83.3333,25,6,31
Adenoma,multi,GDS2432,50,20,66.6667,25,6,31
Adenoma,multi,GDS2432,50,30,66.6667,25,6,31
Adenoma,multi,GDS2432,50,40,66.6667,25,6,31
Adenoma,multi,GDS2432,50,50,66.6667,25,6,31
Adenoma,multi,GDS2432,50,60,66.6667,25,6,31
Adenoma,multi,GDS2432,50,70,66.6667,25,6,31
Adenoma,multi,GDS2432,50,80,66.6667,25,6,31
Adenoma,multi,GDS2432,50,90,66.6667,25,6,31
Adenoma,multi,GDS2860,50,10,66.6667,28,3,31
Adenoma,multi,GDS2860,50,20,100,28,3,31
Adenoma,multi,GDS2860,50,30,66.6667,28,3,31
Adenoma,multi,GDS2860,50,40,66.6667,28,3,31
Adenoma,multi,GDS2860,50,50,66.6667,28,3,31
Adenoma,multi,GDS2860,50,60,66.6667,28,3,31
Adenoma,multi,GDS2860,50,70,66.6667,28,3,31
Adenoma,multi,GDS2860,50,80,66.6667,28,3,31
Adenoma,multi,GDS2860,50,90,66.6667,28,3,31
Adenoma,multi,GDS2432,60,10,85.7143,24,7,31
Adenoma,multi,GDS2432,60,20,71.4286,24,7,31
Adenoma,multi,GDS2432,60,30,85.7143,24,7,31
Adenoma,multi,GDS2432,60,40,71.4286,24,7,31
Adenoma,multi,GDS2432,60,50,71.4286,24,7,31
Adenoma,multi,GDS2432,60,60,71.4286,24,7,31
Adenoma,multi,GDS2432,60,70,71.4286,24,7,31
Adenoma,multi,GDS2432,60,80,71.4286,24,7,31
Adenoma,multi,GDS2432,60,90,71.4286,24,7,31
Adenoma,multi,GDS2860,60,10,75,27,4,31
Adenoma,multi,GDS2860,60,20,100,27,4,31
Adenoma,multi,GDS2860,60,30,75,27,4,31
Adenoma,multi,GDS2860,60,40,75,27,4,31
Adenoma,multi,GDS2860,60,50,75,27,4,31
Adenoma,multi,GDS2860,60,60,75,27,4,31
Adenoma,multi,GDS2860,60,70,75,27,4,31
Adenoma,multi,GDS2860,60,80,75,27,4,31
Adenoma,multi,GDS2860,60,90,75,27,4,31
Adenoma,multi,GDS2432,70,10,85.7143,24,7,31
Adenoma,multi,GDS2432,70,20,71.4286,24,7,31
Adenoma,multi,GDS2432,70,30,85.7143,24,7,31
Adenoma,multi,GDS2432,70,40,71.4286,24,7,31
Adenoma,multi,GDS2432,70,50,71.4286,24,7,31
Adenoma,multi,GDS2432,70,60,71.4286,24,7,31
Adenoma,multi,GDS2432,70,70,71.4286,24,7,31
Adenoma,multi,GDS2432,70,80,71.4286,24,7,31
Adenoma,multi,GDS2432,70,90,71.4286,24,7,31
Adenoma,multi,GDS2860,70,10,80,26,5,31
Adenoma,multi,GDS2860,70,20,80,26,5,31
Adenoma,multi,GDS2860,70,30,60,26,5,31
Adenoma,multi,GDS2860,70,40,80,26,5,31
Adenoma,multi,GDS2860,70,50,80,26,5,31
